id,title,Real_Train,Real_Test,X_train,X_test,label
6939,synchronous models of language,FALSE,TRUE,FALSE,FALSE,6
6940,explaining inheritance a code reusability perspective,TRUE,FALSE,TRUE,FALSE,3
6941,cross channel optimized marketing by reinforcement learning,FALSE,TRUE,FALSE,FALSE,6
6942,case based learning from proactive communication,FALSE,TRUE,FALSE,FALSE,6
6943,the adaptive  meteorologists problem and its application to structure learning and feature selection in reinforcement learning,FALSE,TRUE,FALSE,FALSE,6
6944,accounting for burstiness in topic models,FALSE,TRUE,FALSE,FALSE,6
6945,modeling and querying probabilistic xml data,TRUE,FALSE,TRUE,FALSE,1
6946,scheduling engineering works for the mtr corporation in hong kong,TRUE,FALSE,TRUE,FALSE,2
6947,semantics aware trace analysis,FALSE,TRUE,FALSE,FALSE,6
6948,a goal oriented approach to laboratory development and implementation,TRUE,FALSE,FALSE,TRUE,3
6949,a mechanism for efficient debugging of parallel programs,FALSE,TRUE,FALSE,FALSE,6
6950,locally linear metric adaptation for semi supervised clustering,FALSE,TRUE,FALSE,FALSE,6
6951,a cluster based resampling method for pseudo relevance feedback,FALSE,TRUE,FALSE,FALSE,6
6952,efficient exploration of service oriented architectures using aspects,FALSE,TRUE,FALSE,FALSE,6
6953,optimizations for dynamic inverted index maintenance,TRUE,FALSE,FALSE,TRUE,0
6954,parameterized tiled loops for free,TRUE,FALSE,TRUE,FALSE,3
6955,strategies for minimising errors in hierarchical web categorisation,TRUE,FALSE,TRUE,FALSE,0
6956,stream firewalling of xml constraints,FALSE,TRUE,FALSE,FALSE,6
6957,a dbms prototype to support extended nf2 relations an integrated view on flat tables and hierarchies,TRUE,FALSE,TRUE,FALSE,1
6958,diagnostic improvement through qualitative sensitivity analysis and aggregation,FALSE,TRUE,FALSE,FALSE,6
6959,coordination in reconnaissance attack parsing,FALSE,TRUE,FALSE,FALSE,6
6960,emergence of cooperation in a pursuit evasion game,FALSE,TRUE,FALSE,FALSE,6
6961,an integrated knowledge based assembly control system for automobile manufacturing,TRUE,FALSE,TRUE,FALSE,2
6962,performance related completions for software specifications,FALSE,TRUE,FALSE,FALSE,6
6963,paths vs trees in set based program analysis,FALSE,TRUE,FALSE,FALSE,6
6964,xml document versioning,FALSE,TRUE,FALSE,FALSE,6
6965,key semantics extraction by dependency tree mining,TRUE,FALSE,TRUE,FALSE,0
6966,the quest for excellence in designing cs1cs2 assignments,FALSE,TRUE,FALSE,FALSE,6
6967,intra document structural frequency features for semi supervised domain adaptation,FALSE,TRUE,FALSE,FALSE,6
6968,a bisimulation for dynamic sealing,TRUE,FALSE,TRUE,FALSE,3
6969,efficient reverse k nearest neighbor search in arbitrary metric spaces,TRUE,FALSE,TRUE,FALSE,1
6970,perceptual speed learning and information retrieval performance,TRUE,FALSE,FALSE,TRUE,0
6971,enhancing diversity coverage and balance for summarization through structure learning,FALSE,TRUE,FALSE,FALSE,6
6972,the design of xprs,TRUE,FALSE,FALSE,TRUE,1
6973,hierarchical perceptron like learning for ontology based information extraction,TRUE,FALSE,TRUE,FALSE,0
6974,evaluating user interfaces to information retrieval systems a case study on user support,TRUE,FALSE,TRUE,FALSE,0
6975,machine translation its history current status and future prospects,TRUE,FALSE,TRUE,FALSE,4
6976,evolvable view environment eve non equivalent view maintenance under schema changes,TRUE,FALSE,FALSE,TRUE,1
6977,modeling task genre relationships for ir in the workplace,FALSE,TRUE,FALSE,FALSE,6
6978,radixzip linear time compression of token streams,TRUE,FALSE,TRUE,FALSE,1
6979,dynamic index pruning for effective caching,TRUE,FALSE,FALSE,TRUE,0
6980,local effect games,FALSE,TRUE,FALSE,FALSE,6
6981,toward a general spatial data model for an object oriented dbms,TRUE,FALSE,TRUE,FALSE,1
6982,an access path model for physical database design,FALSE,TRUE,FALSE,FALSE,6
6983,software support for practical grammar development,TRUE,FALSE,TRUE,FALSE,4
6984,two level caching of composite object views of relational databases,FALSE,TRUE,FALSE,FALSE,6
6985,robust human computer interaction system guiding a user by providing feedback,FALSE,TRUE,FALSE,FALSE,6
6986,approximate reverse k nearest neighbor queries in general metric spaces,FALSE,TRUE,FALSE,FALSE,6
6987,delaunay a database visualization system,FALSE,TRUE,FALSE,FALSE,6
6988,the impact of menus and command level feedback on learners acquisition of data base language skills,TRUE,FALSE,TRUE,FALSE,3
6989,application of analogical modelling to example based machine translation,FALSE,TRUE,FALSE,FALSE,6
6990,transaction atomicity in the presence of network partitions,TRUE,FALSE,TRUE,FALSE,1
6991,program optimization and exception handling,TRUE,FALSE,TRUE,FALSE,3
6992,farmer finding interesting rule groups in microarray datasets,FALSE,TRUE,FALSE,FALSE,6
6993,performing grouping and aggregate functions in xml queries,TRUE,FALSE,TRUE,FALSE,0
6994,computing prosodic morphology,FALSE,TRUE,FALSE,FALSE,6
6995,interaction of knowledge sources in a portable natural language interface,TRUE,FALSE,TRUE,FALSE,4
6996,xpath on steroids exploiting relational engines for xpath performance,TRUE,FALSE,TRUE,FALSE,1
6997,approximation algorithms for temporal reasoning,TRUE,FALSE,TRUE,FALSE,2
6998,less talk more rock automated organization of community contributed collections of concert videos,TRUE,FALSE,TRUE,FALSE,0
6999,dbmss on a modern processor where does time go,TRUE,FALSE,FALSE,TRUE,1
7000,tags as a grammatical formalism for generation,TRUE,FALSE,TRUE,FALSE,4
7001,completeness robustness and safety in real time software requirements specification,FALSE,TRUE,FALSE,FALSE,6
7002,rankcut   a domain independent forward pruning method for games,TRUE,FALSE,TRUE,FALSE,2
7003,normalizing sms are two metaphors better than one,TRUE,FALSE,TRUE,FALSE,4
7004,improving the scalability of semi markov conditional random fields for named entity recognition,FALSE,TRUE,FALSE,FALSE,6
7005,critical reasoning,TRUE,FALSE,TRUE,FALSE,2
7006,deadlock prevention in a distributed database system,TRUE,FALSE,FALSE,TRUE,1
7007,mining massively incomplete data sets by conceptual reconstruction,TRUE,FALSE,TRUE,FALSE,0
7008,constructing diverse classifier ensembles using artificial training examples,TRUE,FALSE,FALSE,TRUE,2
7009,using annotation to reduce dynamic optimization time,FALSE,TRUE,FALSE,FALSE,6
7010,minimal module extraction from dl lite ontologies using qbf solvers,FALSE,TRUE,FALSE,FALSE,6
7011,representation of actions that have side effects,FALSE,TRUE,FALSE,FALSE,6
7012,a rule based query rewriter in an extensible dbms,TRUE,FALSE,TRUE,FALSE,1
7013,query expansion using domain adapted weighted thesaurus in an extended boolean model,FALSE,TRUE,FALSE,FALSE,6
7014,search your memory    an associative memory based desktop search system,TRUE,FALSE,TRUE,FALSE,1
7015,securely sharing neuroimagery,TRUE,FALSE,TRUE,FALSE,0
7016,a simple framework for interactive games in cs1,TRUE,FALSE,TRUE,FALSE,3
7017,embracing the social relevance computing ethics and the community,TRUE,FALSE,TRUE,FALSE,3
7018,complexity boundaries for horn description logics,FALSE,TRUE,FALSE,FALSE,6
7019,mining security sensitive operations in legacy code using concept analysis,TRUE,FALSE,TRUE,FALSE,3
7020,data types in computational phonology,FALSE,TRUE,FALSE,FALSE,6
7021,pattern tree algebras sets or sequences,FALSE,TRUE,FALSE,FALSE,6
7022,boosting based parse reranking with subtree features,FALSE,TRUE,FALSE,FALSE,6
7023,event frame extraction based on a gene regulation corpus,FALSE,TRUE,FALSE,FALSE,6
7024,predicting individual disease risk based on medical history,FALSE,TRUE,FALSE,FALSE,6
7025,specification of abstract data types with partially defined operations,FALSE,TRUE,FALSE,FALSE,6
7026,affective feedback an investigation into the role of emotions in the information seeking process,TRUE,FALSE,FALSE,TRUE,0
7027,exact indexing of dynamic time warping,TRUE,FALSE,FALSE,TRUE,1
7028,inferring templates from spreadsheets,FALSE,TRUE,FALSE,FALSE,6
7029,jointly combining implicit constraints improves temporal ordering,FALSE,TRUE,FALSE,FALSE,6
7030,examining compiled code,TRUE,FALSE,TRUE,FALSE,3
7031,efficiency trade offs in two tier web search systems,TRUE,FALSE,FALSE,TRUE,0
7032,sparse online learning via truncated gradient,TRUE,FALSE,TRUE,FALSE,2
7033,commitment strategies in planning a comparative analysis,FALSE,TRUE,FALSE,FALSE,6
7034,learning predictive state representations in dynamical systems without reset,FALSE,TRUE,FALSE,FALSE,6
7035,a model of human cognitive behavior in writing code for computer programs,TRUE,FALSE,FALSE,TRUE,2
7036,cast collaborative agents for simulating teamwork,FALSE,TRUE,FALSE,FALSE,6
7037,self serv a platform for rapid composition of web services in a peer to peer environment,FALSE,TRUE,FALSE,FALSE,6
7038,supervised rank aggregation,FALSE,TRUE,FALSE,FALSE,6
7039,evaluating web search using task completion time,TRUE,FALSE,FALSE,TRUE,0
7040,a sophisticates introduction to distributed concurrency control invited paper,FALSE,TRUE,FALSE,FALSE,6
7041,dialogues between humans and an artificial belief system,FALSE,TRUE,FALSE,FALSE,6
7042,optimum polynomial retrieval functions,TRUE,FALSE,TRUE,FALSE,0
7043,on the role and effectiveness of pop quizzes in cs1,TRUE,FALSE,TRUE,FALSE,3
7044,creative requirements invention and its role in requirements engineering,TRUE,FALSE,TRUE,FALSE,3
7045,vocabulary development for markup languages a case study with maritime information,TRUE,FALSE,TRUE,FALSE,0
7046,updating a cracked database,TRUE,FALSE,FALSE,TRUE,1
7047,imposing a memory management discipline on software deployment,FALSE,TRUE,FALSE,FALSE,6
7048,concept sampling towards systematic selection in large scale mixed concepts in machine learning,TRUE,FALSE,TRUE,FALSE,2
7049,xxl   a library approach to supporting efficient implementations of advanced database queries,TRUE,FALSE,TRUE,FALSE,1
7050,promises limited specifications for analysis and manipulation,TRUE,FALSE,FALSE,TRUE,3
7051,efficient query processing on unstructured tetrahedral meshes,FALSE,TRUE,FALSE,FALSE,6
7052,hosting the net runtime in microsoft sql server,TRUE,FALSE,FALSE,TRUE,1
7053,pattern discovery in sequences under a markov assumption,FALSE,TRUE,FALSE,FALSE,6
7054,sail a system for generating archiving and retrieving specialized assignments using latex,FALSE,TRUE,FALSE,FALSE,6
7055,deriving properties of belief update from theories of action ii,FALSE,TRUE,FALSE,FALSE,6
7056,automatic contention detection and amelioration for data intensive operations,TRUE,FALSE,TRUE,FALSE,1
7057,a two stage mixture model for pseudo feedback,TRUE,FALSE,TRUE,FALSE,0
7058,research issues in data stream association rule mining,FALSE,TRUE,FALSE,FALSE,6
7059,extracting xml schema from multiple implicit xml documents based on inductive reasoning,FALSE,TRUE,FALSE,FALSE,6
7060,arieskvl a key value locking method for concurrency control of multiaction transactions operating on b tree indexes,TRUE,FALSE,TRUE,FALSE,1
7061,intelligent creation of notification events in information systems concept implementation and evaluation,FALSE,TRUE,FALSE,FALSE,6
7062,an approach for implicitly detecting information needs,TRUE,FALSE,FALSE,TRUE,0
7063,a structural approach to reasoning with quantified boolean formulas,TRUE,FALSE,TRUE,FALSE,2
7064,webviews accessing personalized web content and services,TRUE,FALSE,TRUE,FALSE,0
7065,teaching experimental design in an operating systems class,TRUE,FALSE,TRUE,FALSE,3
7066,ocfs optimal orthogonal centroid feature selection for text categorization,TRUE,FALSE,FALSE,TRUE,0
7067,lessons from wall street case studies in configuration tuning and distribution tutorial,FALSE,TRUE,FALSE,FALSE,6
7068,chinese syntactic parsing based on extended glr parsing algorithm with pcfg,TRUE,FALSE,TRUE,FALSE,4
7069,sense disambiguation using semantic relations and adjacency information,FALSE,TRUE,FALSE,FALSE,6
7070,computing consistent query answers using conflict hypergraphs,TRUE,FALSE,TRUE,FALSE,0
7071,fastslam 20 an improved particle filtering algorithm for simultaneous localization and mapping that provably converges,FALSE,TRUE,FALSE,FALSE,6
7072,fractal based description,TRUE,FALSE,FALSE,TRUE,2
7073,cost estimation of user defined methods in object relational database systems,TRUE,FALSE,TRUE,FALSE,1
7074,using existing systems to supplement small amounts of annotated grammatical relations training data,FALSE,TRUE,FALSE,FALSE,6
7075,efficient anonymity preserving data collection,FALSE,TRUE,FALSE,FALSE,6
7076,coordinating hundreds of cooperative autonomous vehicles in warehouses,TRUE,FALSE,TRUE,FALSE,2
7077,lixquery a formal foundation for xquery research,FALSE,TRUE,FALSE,FALSE,6
7078,immortal db transaction time support for sql server,FALSE,TRUE,FALSE,FALSE,6
7079,an attribute oriented approach for learning classification rules from relational databases,TRUE,FALSE,TRUE,FALSE,1
7080,the completeness of a natural system for reasoning with time intervals,FALSE,TRUE,FALSE,FALSE,6
7081,autotag a collaborative approach to automated tag assignment for weblog posts,FALSE,TRUE,FALSE,FALSE,6
7082,secure implementations of typed channel abstractions,TRUE,FALSE,FALSE,TRUE,3
7083,the concern manipulation environment,FALSE,TRUE,FALSE,FALSE,6
7084,fine grained structured configuration management for web projects,FALSE,TRUE,FALSE,FALSE,6
7085,dual buffering strategies in object bases,TRUE,FALSE,TRUE,FALSE,1
7086,from symptom to cause localizing errors in counterexample traces,FALSE,TRUE,FALSE,FALSE,6
7087,overview of a display oriented editor for interlisp,TRUE,FALSE,TRUE,FALSE,2
7088,an incrementally extensible document retrieval system based on linguistic and logical principles,TRUE,FALSE,TRUE,FALSE,0
7089,non technological issues in software engineering,FALSE,TRUE,FALSE,FALSE,6
7090,automated hierarchical mixtures of probabilistic principal component analyzers,FALSE,TRUE,FALSE,FALSE,6
7091,evaluation of item based top n recommendation algorithms,FALSE,TRUE,FALSE,FALSE,6
7092,bias and controversy beyond the statistical deviation,FALSE,TRUE,FALSE,FALSE,6
7093,triplify light weight linked data publication from relational databases,FALSE,TRUE,FALSE,FALSE,6
7094,ep x a demonstration of semantically based search of bibliographic databases,FALSE,TRUE,FALSE,FALSE,6
7095,cache tables paving the way for an adaptive database cache,TRUE,FALSE,TRUE,FALSE,1
7096,deductive methods for large data bases,TRUE,FALSE,TRUE,FALSE,2
7097,a language and a physical organization technique for summary tables,FALSE,TRUE,FALSE,FALSE,6
